player_id,player_name,game_date,mean_pred,std_dev,std_dev_raw,var_pred_raw,var_pred_calibrated,pra_line,bookmaker,pra_odds,line_for_prob,betting_line,prob_over,prob_under,breakeven_prob,edge_over,edge_under,confidence_score,cv,current_pred,team_abbreviation,edge,edge_abs,direction,tier,tier_units,tier_expected_wr,tier_reason
1629673,Jordan Poole,2025-12-22,27.639433,2.2272205,2.2272205,1.2401278,4.960511,20.5,draftkings,-126.0,20.5,20.5,0.9997716544579084,0.0002283455420916,0.5575221238938053,0.4422495305641031,-0.5572937783517137,0.9995433089158168,0.08058126,27.639433,NOP,7.139433,7.139433,OVER,HIGH_EDGE,2.0,0.656,Edge 7.1 pts >= 7 (HIGH_EDGE)
1642366,Quinten Post,2025-12-22,21.737051,1.1261268,1.1261268,0.31704038,1.2681615,15.5,draftkings,-108.0,15.5,15.5,0.999999999640545,3.5945502130374507e-10,0.5192307692307693,0.4807692304097757,-0.5192307688713143,0.99999999928109,0.05180678,21.737051,GSW,6.237051000000001,6.237051000000001,OVER,LOW_EDGE,0.5,0.556,Edge 6.2 pts in [5-7) (LOW_EDGE)
1642377,Jaylen Wells,2025-12-22,24.590857,2.1686854,2.1686854,1.1757991,4.7031965,18.5,fanduel,-130.0,18.5,18.5,0.9988595866863224,0.0011404133136775,0.5652173913043478,0.4336421953819747,-0.5640769779906702,0.9977191733726448,0.08819072,24.590857,MEM,6.090857,6.090857,OVER,LOW_EDGE,0.5,0.556,Edge 6.1 pts in [5-7) (LOW_EDGE)
1642907,Cedric Coward,2025-12-22,27.33107,2.271138,2.271138,1.2895169,5.1580677,21.5,fanduel,-120.0,21.5,21.5,0.9970072839241508,0.0029927160758492,0.5454545454545454,0.4515527384696053,-0.5424618293786961,0.9940145678483014,0.08309729,27.33107,MEM,5.83107,5.83107,OVER,LOW_EDGE,0.5,0.556,Edge 5.8 pts in [5-7) (LOW_EDGE)
1628991,Jaren Jackson Jr.,2025-12-22,30.967943,2.694272,2.694272,1.8147755,7.259102,25.5,fanduel,-120.0,25.5,25.5,0.9835584239588018,0.0164415760411982,0.5454545454545454,0.4381038785042563,-0.5290129694133472,0.9671168479176036,0.087001964,30.967943,MEM,5.467943000000002,5.467943000000002,OVER,LOW_EDGE,0.5,0.556,Edge 5.5 pts in [5-7) (LOW_EDGE)
1642843,Cooper Flagg,2025-12-22,35.61545,1.8579103,1.8579103,0.86295766,3.4518306,30.5,fanduel,-122.0,30.5,30.5,0.9980105727341602,0.0019894272658398,0.5495495495495496,0.4484610231846105,-0.5475601222837098,0.9960211454683204,0.052165847,35.61545,DAL,5.115450000000003,5.115450000000003,OVER,LOW_EDGE,0.5,0.556,Edge 5.1 pts in [5-7) (LOW_EDGE)
