player_id,player_name,game_date,mean_pred,std_dev,model_type,n_archetypes,player_archetype,archetype_name,betting_line,bookmaker,edge,edge_pct,direction,prob_over,prob_under,current_pred,team_abbreviation,tier,tier_units,tier_expected_wr,tier_reason
1641747,DaRon Holmes II,2026-01-07,18.780494689941406,3.7560989379882814,archetype,7,1,Secondary Scorers,11.5,betonlineag,7.280494689941406,63.30864947775135,OVER,0.8,0.1999999999999999,18.780494689941406,DEN,GOLD,2.0,0.552,OVER + Edge 63.3% >= 25%
1628971,Bruce Brown,2026-01-07,18.133459091186523,3.6266918182373047,archetype,7,6,Low-Usage Role Players,11.5,fanduel,6.633459091186523,57.68225296683933,OVER,0.7884112648341967,0.2115887351658033,18.133459091186523,DEN,GOLD,2.0,0.552,OVER + Edge 57.7% >= 25%
1642874,Danny Wolf,2026-01-07,18.20254898071289,3.6405097961425783,archetype,7,1,Secondary Scorers,12.5,fanduel,5.702548980712891,45.620391845703125,OVER,0.7281019592285156,0.2718980407714844,18.20254898071289,BKN,GOLD,2.0,0.552,OVER + Edge 45.6% >= 25%
1629611,Terance Mann,2026-01-07,17.175579071044922,3.4351158142089844,archetype,7,6,Low-Usage Role Players,12.5,fanduel,4.675579071044922,37.404632568359375,OVER,0.6870231628417969,0.3129768371582031,17.175579071044922,BKN,GOLD,2.0,0.552,OVER + Edge 37.4% >= 25%
1628436,Luke Kornet,2026-01-07,20.961824417114254,4.192364883422852,archetype,7,6,Low-Usage Role Players,15.5,betonlineag,5.461824417114258,35.23757688460811,OVER,0.6761878844230406,0.3238121155769594,20.961824417114254,SAS,GOLD,2.0,0.552,OVER + Edge 35.2% >= 25%
1626167,Myles Turner,2026-01-07,23.618148803710938,4.723629760742187,archetype,7,4,Playmaking Bigs,17.5,betonlineag,6.1181488037109375,34.960850306919646,OVER,0.6748042515345982,0.3251957484654018,23.618148803710938,MIL,GOLD,2.0,0.552,OVER + Edge 35.0% >= 25%
1631109,Mark Williams,2026-01-07,25.653982162475582,5.130796432495117,archetype,7,4,Playmaking Bigs,19.5,betonlineag,6.153982162475586,31.558882884490185,OVER,0.6577944144224509,0.3422055855775491,25.653982162475582,PHX,GOLD,2.0,0.552,OVER + Edge 31.6% >= 25%
1628381,John Collins,2026-01-07,23.013538360595703,4.6027076721191404,archetype,7,4,Playmaking Bigs,17.5,betonlineag,5.513538360595703,31.505933489118306,OVER,0.6575296674455915,0.3424703325544085,23.013538360595703,LAC,GOLD,2.0,0.552,OVER + Edge 31.5% >= 25%
203110,Draymond Green,2026-01-07,23.818418502807617,4.763683700561524,archetype,7,3,Traditional Bigs,18.5,fanduel,5.318418502807617,28.748208123284417,OVER,0.6437410406164221,0.3562589593835779,23.818418502807617,GSW,GOLD,2.0,0.552,OVER + Edge 28.7% >= 25%
1629011,Mitchell Robinson,2026-01-07,18.417633056640625,3.683526611328125,archetype,7,6,Low-Usage Role Players,14.5,betonlineag,3.917633056640625,27.01815901131466,OVER,0.6350907950565733,0.3649092049434267,18.417633056640625,NYK,GOLD,2.0,0.552,OVER + Edge 27.0% >= 25%
1642845,VJ Edgecombe,2026-01-07,34.785640716552734,6.957128143310547,archetype,7,1,Secondary Scorers,27.5,fanduel,7.285640716552734,26.49323896928267,OVER,0.6324661948464134,0.3675338051535866,34.785640716552734,PHI,GOLD,2.0,0.552,OVER + Edge 26.5% >= 25%
1629630,Ja Morant,2026-01-07,35.55183029174805,7.1103660583496096,archetype,7,1,Secondary Scorers,28.5,fanduel,7.051830291748047,24.743264181572098,OVER,0.6237163209078604,0.3762836790921395,35.55183029174805,MEM,SILVER,1.5,0.545,OVER + Edge 24.7% in [20-25%]
1641730,Noah Clowney,2026-01-07,21.817222595214844,4.363444519042969,archetype,7,6,Low-Usage Role Players,17.5,betonlineag,4.317222595214844,24.669843401227677,OVER,0.6233492170061384,0.3766507829938615,21.817222595214844,BKN,SILVER,1.5,0.545,OVER + Edge 24.7% in [20-25%]
1641764,Brandin Podziemski,2026-01-07,21.661964416503903,4.332392883300781,archetype,7,6,Low-Usage Role Players,17.5,fanduel,4.161964416503906,23.78265380859375,OVER,0.6189132690429687,0.3810867309570312,21.661964416503903,GSW,SILVER,1.5,0.545,OVER + Edge 23.8% in [20-25%]
1626220,Royce O'Neale,2026-01-07,20.296728134155273,4.059345626831055,archetype,7,6,Low-Usage Role Players,16.5,draftkings,3.7967281341552734,23.010473540334992,OVER,0.6150523677016749,0.384947632298325,20.296728134155273,PHX,SILVER,1.5,0.545,OVER + Edge 23.0% in [20-25%]
