player_id,player_name,game_date,mean_pred,std_dev,std_dev_raw,var_pred_raw,var_pred_calibrated,pra_line,bookmaker,pra_odds,line_for_prob,betting_line,prob_over,prob_under,breakeven_prob,edge_over,edge_under,confidence_score,cv,current_pred,team_abbreviation,edge,edge_pct,direction,tier,tier_units,tier_expected_wr,tier_reason
1642845,VJ Edgecombe,2025-12-28,31.17088,1.4652697,1.4652697,0.53675383,2.1470153,22.5,fanduel,-125.0,22.5,22.5,0.9999999999733096,2.6690538668106e-11,0.5555555555555556,0.4444444444177539,-0.555555555528865,0.9999999999466188,0.047007643,31.17088,PHI,8.67088,38.53724444444445,OVER,GOLD,2.0,0.606,OVER + Edge 38.5% >= 25%
202331,Paul George,2025-12-28,30.764809,2.475146,2.475146,1.531587,6.126348,24.5,fanduel,-125.0,24.5,24.5,0.9965269389264356,0.0034730610735642,0.5555555555555556,0.4409713833708801,-0.5520824944819913,0.9930538778528716,0.080453806,30.764809,PHI,6.264809,25.570648979591837,OVER,GOLD,2.0,0.606,OVER + Edge 25.6% >= 25%
